Name,Image URL
AMD Ryzen 3 3300X 3.8 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/614673693f9281d17b521cbf52799c68.256p.jpg
AMD Threadripper 1950X 3.4 GHz 16-Core Processor,https:https://m.media-amazon.com/images/I/51hzN4DjiDL.jpg.1600.jpg
Intel Core i5-6600 3.3 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/2f07bb4ae8d2d1b223130d6c177bbcc2.256p.jpg
AMD Threadripper 1920X 3.5 GHz 12-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/dfb011931e97f85c79165ed9e97aec59.256p.jpg
Intel Core 2 Duo E8400 3 GHz Dual-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
AMD Ryzen 5 9500F 3.8 GHz 6-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
Intel Core i5-9400F 2.9 GHz 6-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg
Intel Core i3-3220 3.3 GHz Dual-Core Processor,https:https://m.media-amazon.com/images/I/51KcX5RvY4L.jpg
Intel Pentium Gold G7400 3.7 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/eb5f4691a0ee2ac68328fbedd3956538.256p.jpg
Intel Core i9-13900 2 GHz 24-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/6677778b05f29fbfd12dd49c16f2069f.256p.jpg
Intel Core i7-8700 3.2 GHz 6-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/0fcd072945a17e488acd2e3e5592785e.256p.jpg
AMD FX-6350 3.9 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/a00d61cff204084081cdafdb26f36d1e.256p.jpg
Intel Core i9-12900F 2.4 GHz 16-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/c709a7db2862582c1870c1b399fd7499.256p.jpg
Intel Celeron E3400 2.6 GHz Dual-Core Processor,https:https://images-na.ssl-images-amazon.com/images/I/41KETw2ka4L.jpg
Intel Core i7-5820K 3.3 GHz 6-Core Processor,https:https://m.media-amazon.com/images/I/51pPTqeTiRL.jpg
Intel Core i5-4670K 3.4 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/73e19374dc737ba0b428203d85c24a78.256p.jpg
AMD Ryzen 7 9700F 3.8 GHz 8-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
AMD Threadripper 2970WX 3 GHz 24-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/25622925b568c0fbb39f61b0383c39b4.1600.jpg
Intel Core i7-2600K 3.4 GHz Quad-Core Processor,https:https://images-na.ssl-images-amazon.com/images/I/51bCM4jw7oL.jpg
AMD Athlon II X2 240 2.8 GHz Dual-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
AMD Ryzen 5 5500X3D 3 GHz 6-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
Intel Xeon E5-2698 V4 2.2 GHz 20-Core OEM/Tray Processor,https:https://images-na.ssl-images-amazon.com/images/I/51lER8-DpVL.jpg
Intel Core i7-4790K 4 GHz Quad-Core OEM/Tray Processor,https:https://images-na.ssl-images-amazon.com/images/I/514cOpqlw3L.jpg
Intel Pentium Gold G6400 4 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/ab31eff2865edb93498c3ab8707d4c71.256p.jpg
Intel Core i7-7700K 4.2 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/193949e9182e432fc45535b8a557b977.256p.jpg
Intel Core i7-8086K 4 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/452fefc7712153b364268a36d1674efb.1600.jpg
Intel Core i7-9700K 3.6 GHz 8-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/fec30788a4d41b1c00c195dc6dffb4e9.256p.jpg
Intel Core i5-9600 3.1 GHz 6-Core Processor,https:https://m.media-amazon.com/images/I/416kzzc2KiL.jpg
AMD Ryzen 9 PRO 9945 3.4 GHz 12-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
Intel Core i5-12600 3.3 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/7a8133e4d1ab12830ce867e2958bbc2b.256p.jpg
Intel Core i5-6500 3.2 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/68a2d7d02408cf9854c557a10603aa8b.256p.jpg
AMD FX-9590 4.7 GHz 8-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/af8e6181a8d4489c8613fc076130dc06.256p.jpg
Intel Xeon E5-2620 2 GHz 6-Core OEM/Tray Processor,https:https://images-na.ssl-images-amazon.com/images/I/512GDUjEwAL.jpg
Intel Pentium Gold G5420 3.8 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/680eb809ab070a6d9d121a37ffac13bb.256p.jpg
Intel Core i9-10900X 3.7 GHz 10-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/d6ea76d2a63ade5759235829a6d63697.256p.jpg
Intel Core i7-6850K 3.6 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/ba02f12ee3bb9892d21a4c3e26a3790f.1600.jpg
Intel Core i7-6700K 4 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/ff61219ad339e92074ca68490a540ae4.256p.jpg
Intel Pentium G4400 3.3 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/c96e3edad99c0ec51123f5b9c2d4a811.256p.jpg
AMD Threadripper 1900X 3.8 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/b68f29b453848519ea8bd70695cd027c.256p.jpg
Intel Core i9-9900 3.1 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/da9f3c4ba2ab5a3be4a1342ab47e0afc.256p.jpg
Intel Core i9-10900 2.8 GHz 10-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/2c0e54afceb3b128eef552ffa7b488ee.256p.jpg
Intel Core i5-7400T 2.4 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/af30c4076a25b69d6f721172010cc0ec.256p.jpg
Intel Core i5-11500 2.7 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/ed81b3f4911beef4ee212f49dec938ee.256p.jpg
Intel Core i5-4440 3.1 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/0d6a3724134faabbccc1898c4f27c1dc.256p.jpg
Intel Core i5-7500T 2.7 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/af30c4076a25b69d6f721172010cc0ec.256p.jpg
Intel Core i7-7800X 3.5 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/d89b878886f1e1afa45aa618a95f4136.256p.jpg
AMD Threadripper 2990WX 3 GHz 32-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/376290bb9aa6669a3393dc8c0d266e5b.1600.jpg
Intel Core i9-9900K (Standard Folding Box) 3.6 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/d6a4bfb6fab5e161ba810775a1cfcd4e.256p.jpg
Intel Core i5-8600 3.1 GHz 6-Core Processor,https:https://m.media-amazon.com/images/I/51yRjfYzahL.jpg
Intel Core i5-14500T 1.7 GHz 14-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
Intel Core i7-7700 3.6 GHz Quad-Core OEM/Tray Processor,https:https://m.media-amazon.com/images/I/41GKAuFuNGL.jpg
Intel 300 3.9 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/47591ba76caa6bc7d3101448ae74d04f.256p.jpg
AMD FX-6100 3.3 GHz 6-Core OEM/Tray Processor,https:https://m.media-amazon.com/images/I/517P-S0mDvL.jpg
AMD Ryzen 5 3600X 3.8 GHz 6-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/fd7b679a51670fc1161384cf95ba464f.256p.jpg
Intel Celeron G3930 2.9 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/31b2666d1760c0e3ab072c0931f76f83.256p.jpg
Intel Core i7-2700K 3.5 GHz Quad-Core Processor,https:https://m.media-amazon.com/images/I/51iIPrsq5TL.jpg
AMD EPYC 4344P 3.8 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/bd024a4feb6bc64debca06eba27ce0c7.256p.jpg
AMD Ryzen 3 1300X 3.5 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/7714a4b585034b6e4a3f2e230c2806f8.256p.jpg
AMD FX-8320 3.5 GHz 8-Core Processor,https:https://m.media-amazon.com/images/I/51rRMnzcyUL.jpg
Intel Xeon E5-2630 V4 2.2 GHz 10-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/fe223eeb7f193ce69814603b89175472.256p.jpg
Intel Core i9-7900X 3.3 GHz 10-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/934aeb46f8ae9d26bed3d673b7c635c9.256p.jpg
Intel Core i9-10920X 3.5 GHz 12-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/f289869a9c93444d38bf7d98fcbe2407.256p.jpg
Intel Core i7-5930K 3.5 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/c3a4d344bc087f70d7f757a933edb454.256p.jpg
Intel Core i7-4930K 3.4 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/a1466e1823404679892cb38473e6c5fd.256p.jpg
AMD Ryzen 3 3200G 3.6 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/1367e7b7cd727836ed3685b95c2be94e.256p.jpg
Intel Pentium G4560 3.5 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/78d5a83458df76aaff6112c60d482ff2.256p.jpg
AMD Ryzen 5 5600XT 3.7 GHz 6-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/a5984c355b088bf1632eca98efd25f8f.256p.jpg
AMD FX-4350 4.2 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/47df61e58e95efb22c12e87a7ed34236.med.256p.jpg
Intel Core i7-6950X 3 GHz 10-Core Processor,https:https://m.media-amazon.com/images/I/41RbzAmPg7L.jpg.1600.jpg
Intel Core i5-3330 3 GHz Quad-Core Processor,https:https://m.media-amazon.com/images/I/51A5dehZLVL.jpg.1600.jpg
AMD Ryzen 5 2600X 3.6 GHz 6-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/bd22e4deac30110021a64d9c7f9b8944.256p.jpg
AMD Ryzen 3 1200 (12nm) 3.1 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/2718f93893c0e844d4eb23c81d86b009.256p.jpg
Intel Core i7-7820X 3.6 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/d89b878886f1e1afa45aa618a95f4136.256p.jpg
Intel Core i7-13700T 1.4 GHz 16-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/1e486767a2ba0bdf2727648eee3aed63.256p.jpg
Intel Core i3-6300 3.8 GHz Dual-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/658d653a249ceebe43a5968afb50ad77.1600.jpg
Intel Core i5-2500 3.3 GHz Quad-Core Processor,https:https://images-na.ssl-images-amazon.com/images/I/51kN8BWH8oL.jpg
Intel Core i7-6700 3.4 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/0781bce0501e1b38460c9f7bc2bf3714.256p.jpg
Intel Core i7-7740X 4.3 GHz Quad-Core Processor,https:https://m.media-amazon.com/images/I/514q5szhFSL.jpg.1600.jpg
AMD Phenom II X4 820 2.8 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/d02d6ea62fae83eabde90fb02321d5ec.256p.jpg
Intel Core i7-3770S 3.1 GHz Quad-Core Processor,https:https://m.media-amazon.com/images/I/41AdizKOFYL.jpg
Intel Core i7-920 2.66 GHz Quad-Core Processor,https:https://images-na.ssl-images-amazon.com/images/I/51caAnBbK%2BL.jpg
Intel Core i3-2100 3.1 GHz Dual-Core Processor,https:https://m.media-amazon.com/images/I/51wyvjuFqVL.jpg
Intel Core i7-5960X 3 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/cba263028a1b6a8e4f8960837de3c83a.256p.jpg
AMD EPYC 4465P 3.4 GHz 12-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/892aed0b32342b4ac4b69c5f1d773dcb.1600.jpg
Intel Core i7-3930K 3.2 GHz 6-Core Processor,https:https://m.media-amazon.com/images/I/517LUhhYF3L.jpg
Intel Core 2 Quad Q9300 2.5 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/74d128654a0f8f6aa738094c2911bfe9.256p.jpg
Intel Xeon E5-2667 V3 3.2 GHz 8-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
AMD FX-8370 4 GHz 8-Core Processor,https:https://images-na.ssl-images-amazon.com/images/I/51fI4VaLoDL.jpg
Intel Xeon E5-2683 V4 2.1 GHz 16-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/acbbf09e0391f7599810e37d7ed1f9de.256p.jpg
Intel Core i9-7980XE 2.6 GHz 18-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/86dc01a773c3d1f95ea91de2819a7848.256p.jpg
AMD FX-8350 4 GHz 8-Core Processor,https:https://m.media-amazon.com/images/I/313xmNM2AiL.jpg
Intel Core i5-8400T 1.7 GHz 6-Core OEM/Tray Processor,https:https://images-eu.ssl-images-amazon.com/images/I/41wcBEPMK1L.jpg.1600.jpg
Intel Core i5-4690 3.5 GHz Quad-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
AMD 5350 2.05 GHz Quad-Core Processor,https:https://m.media-amazon.com/images/I/41VNja3ZP+L.jpg
Intel Core i7-9700 3 GHz 8-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/b386a89e62203f2d066ffffe5821300e.256p.jpg
Intel Core i7-4960X Extreme Edition 3.6 GHz 6-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/a1466e1823404679892cb38473e6c5fd.256p.jpg
AMD Ryzen 5 5600T 3.5 GHz 6-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/a5984c355b088bf1632eca98efd25f8f.256p.jpg
AMD A10-9700 3.5 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/f1f3a3a9dcb445a935834152bbc64f05.256p.jpg
AMD Ryzen 9 3900 3.1 GHz 12-Core OEM/Tray Processor,https:/static/forever/img/no-image.png
Intel Core i7-9800X 3.8 GHz 8-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/a773894fac49c9de7556159e453d4a37.256p.jpg
Intel Core i3-9350KF 4 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/b832802a56c229f75ef6adf54fad250c.256p.jpg
AMD A10-7850K 3.7 GHz Quad-Core Processor,https:https://m.media-amazon.com/images/I/516R3+3oLnL.jpg
Intel Core i7-8700T 2.4 GHz 6-Core OEM/Tray Processor,https:https://m.media-amazon.com/images/I/419bs0UMD0L.jpg.1600.jpg
AMD EPYC 4565P 4.3 GHz 16-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/93d40a5558436eb5e63800c8df5956a7.256p.jpg
Intel Core i9-9900X 3.5 GHz 10-Core Processor,https:https://m.media-amazon.com/images/I/51j2qbkCT3L.jpg
Intel Xeon E5-2695 V3 2.3 GHz 14-Core Processor,https:https://m.media-amazon.com/images/I/51rLr1NagHL.jpg
Intel Core i7-4770S 3.1 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/07676ad3db15c1249435755181587c11.256p.jpg
Intel Core i3-8350K 4 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/c96f59d30a42a70cb371b93507d7eea1.256p.jpg
Intel Xeon E3-1220 V6 3 GHz Quad-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/527689a6c15ca46365a5c1fa0804c613.256p.jpg
Intel Core i3-2120 3.3 GHz Dual-Core Processor,https:https://images-na.ssl-images-amazon.com/images/I/51wyvjuFqVL.jpg
Intel Celeron G3900 2.8 GHz Dual-Core OEM/Tray Processor,https:https://images-na.ssl-images-amazon.com/images/I/51niI34PUXL.jpg
Intel Xeon E5-2683 V4 2.1 GHz 16-Core OEM/Tray Processor,https:https://images-na.ssl-images-amazon.com/images/I/413etY4sE5L.jpg
Intel Xeon E5-2690 V2 3 GHz 10-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/1977e519fd300ff7da2282bf2ecd8c71.256p.jpg
Intel Xeon E5-2697 V2 2.7 GHz 12-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/e26bc40699d464c3ba4d51efadbea29b.256p.jpg
AMD Ryzen 5 2400G 3.6 GHz Quad-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/f7db92c656335d75ea27d1c702a9de97.256p.jpg
AMD 2650 1.45 GHz Dual-Core Processor,https:https://m.media-amazon.com/images/I/41Sl5JmW+0L.jpg
Intel Xeon E5-2640 V4 2.4 GHz 10-Core Processor,https://cdna.pcpartpicker.com/static/forever/images/product/fe223eeb7f193ce69814603b89175472.256p.jpg
Intel Core 2 Quad Q9550 2.83 GHz Quad-Core OEM/Tray Processor,https:https://m.media-amazon.com/images/I/416NByfLnVL.jpg
Intel Xeon E5-2630 V3 2.4 GHz 8-Core OEM/Tray Processor,https://cdna.pcpartpicker.com/static/forever/images/product/054650de7676839361cb9121e8c87189.med.256p.jpg
