name,image
ARCTIC Liquid Freezer III 240 56.3 CFM Liquid CPU Cooler (ACFRE00134A),https://cdna.pcpartpicker.com/static/forever/images/product/2fc6853c4556dfb16bb10580c1a9cbb1.256p.jpg
NZXT Kraken Z73 73.11 CFM Liquid CPU Cooler (RL-KRZ73-01),https://cdna.pcpartpicker.com/static/forever/images/product/26b8fd4167a7e43f82d73cae4c26d565.256p.jpg
be quiet! Dark Rock Pro 4 50.5 CFM CPU Cooler (BK022),https://cdna.pcpartpicker.com/static/forever/images/product/8ab57dc3c0eb346c72ef7a2405e31227.256p.jpg
Corsair NAUTILUS 240 RS 74.37 CFM Liquid CPU Cooler (CW-9060088-WW),https://cdna.pcpartpicker.com/static/forever/images/product/07f1acadd4e0bf87d1cb0a12b02cbd3c.256p.jpg
Asus ROG STRIX LC 360 RGB White Edition 80.95 CFM Liquid CPU Cooler (ROG STRIX LC 360 RGB White),https://m.media-amazon.com/images/I/41eL2uyqecL.jpg
Lian Li Galahad II LCD SL-INF 79.9 CFM Liquid CPU Cooler (GA2ALCD36INB),https://cdna.pcpartpicker.com/static/forever/images/product/7e5f1ff46cd314f69c520bbbc8470f10.256p.jpg
Noctua NH-U12A 60.09 CFM CPU Cooler (nh-u12a),https://m.media-amazon.com/images/I/51Wo8vtn8kL.jpg
Noctua NH-U9S chromax.black 46.4 CFM CPU Cooler (NH-U9S chromax.black),https://m.media-amazon.com/images/I/41-qe4lyyXL.jpg
Corsair iCUE H150i ELITE CAPELLIX 75 CFM Liquid CPU Cooler (CW-9060048-WW),https://cdna.pcpartpicker.com/static/forever/images/product/c0affd65cd6738bf7da40dc7bfc85c44.256p.jpg
Lian Li Galahad II Lite RGB 79 CFM Liquid CPU Cooler (GA2L36RB),https://cdna.pcpartpicker.com/static/forever/images/product/74eb06f2fb382fa0fc5f3476f8d8d039.256p.jpg
Phanteks Glacier One 360M25 G2 72.72 CFM Liquid CPU Cooler (PH-GO360M25G2_DBK02),https://cdna.pcpartpicker.com/static/forever/images/product/58e79aa0d42de3fd917314764b33db33.256p.jpg
TRYX PANORAMA ARGB (2025) 65.64 CFM Liquid CPU Cooler (L-P360A-AS3M-G1W),https://cdna.pcpartpicker.com/static/forever/images/product/ef79a48a8d4a7cf930a8040c72da25e3.256p.jpg
Thermalright Assassin King SE ARGB 66.17 CFM CPU Cooler (AK120 SE WHITE ARGB-D6-2),https://m.media-amazon.com/images/I/41oLozsjh1L.jpg
Asus ROG Ryujin III ARGB Extreme 89.73 CFM Liquid CPU Cooler (90RC0132-M0AAY0),https://cdna.pcpartpicker.com/static/forever/images/product/aee12c51f52cb48a4bfda05ed02d8be2.256p.jpg
Thermalright Assassin X SE 32.77 CFM CPU Cooler (AX90SE V2),https://m.media-amazon.com/images/I/41aQSKl8SfL.jpg
Thermalright Peerless Assassin 120 Digital ARGB 88.89 CFM CPU Cooler (Peerless Assassin 120 Digital ARGB BLACK),https://m.media-amazon.com/images/I/41ll68q+7oL.jpg
Corsair iCUE LINK H150i LCD 63.1 CFM Liquid CPU Cooler (CW-9061010-WW),https://cdna.pcpartpicker.com/static/forever/images/product/0ad0f6d02af617a5087c95a74b0313b8.256p.jpg
Thermalright Peerless Assassin 120 Black 66.17 CFM CPU Cooler (PA120 Black),https://m.media-amazon.com/images/I/41TOck4ZY5L.jpg
be quiet! Silent Loop 3 78.4 CFM Liquid CPU Cooler (BW026),https://cdna.pcpartpicker.com/static/forever/images/product/db396e34666ddd8c969793de517feb28.256p.jpg
Thermalright AXP90-X53 FULL 42.58 CFM CPU Cooler (AXP90-X53 FULL),https://m.media-amazon.com/images/I/41RS5iHAKsL.jpg
Thermalright Aqua Elite V3 66.17 CFM Liquid CPU Cooler (Aqua Elite 240 White V3),https://m.media-amazon.com/images/I/41ATdoCgaJL.jpg
Corsair H100i RGB PLATINUM 75 CFM Liquid CPU Cooler (CW-9060039-WW),https://cdna.pcpartpicker.com/static/forever/images/product/623066a73a9f4feafdea3ae659f80705.256p.jpg
Cooler Master Hyper 212 (2023) 70.7 CFM CPU Cooler (RR-S4KK-25SN-R1),https://cdna.pcpartpicker.com/static/forever/images/product/3019d492bb40655131e966a12433e19c.256p.jpg
NZXT Kraken Plus 360 73.47 CFM Liquid CPU Cooler (RL-KN360-B2),https://cdna.pcpartpicker.com/static/forever/images/product/9164251fa8f9916115a9d995362124a2.256p.jpg
