name,image
MSI GAMING TRIO OC GeForce RTX 5070 12 GB Video Card (GeForce RTX 5070 12G GAMING TRIO OC),https://cdna.pcpartpicker.com/static/forever/images/product/2fe4d7973d88d4a9d1c19f5fa3b767ca.256p.jpg
ASRock Steel Legend Dark Radeon RX 9070 XT 16 GB Video Card (RX9070XT SLD 16G),https://cdna.pcpartpicker.com/static/forever/images/product/72e9b4c6b0faa3a7978a346526682ea3.256p.jpg
MSI INSPIRE 3X OC GeForce RTX 5080 16 GB Video Card (GeForce RTX 5080 16G INSPIRE 3X OC),https://cdna.pcpartpicker.com/static/forever/images/product/7f1a60e3a0bd862613a5dec4fb223069.256p.jpg
Gigabyte AERO OC GeForce RTX 5060 Ti 16 GB Video Card (GV-N506TAERO OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/d2ea22b3d105281f51a95dd6f5160bea.256p.jpg
MSI GAMING TRIO OC GeForce RTX 5070 Ti 16 GB Video Card (RTX 5070 Ti 16G GAMING TRIO OC WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/de5537537c77534a3cc82329db036144.256p.jpg
Gigabyte WINDFORCE SFF GeForce RTX 5070 12 GB Video Card (GV-N5070WF3-12GD),https://cdna.pcpartpicker.com/static/forever/images/product/54d5ef2e26148ead04f87828beccfd24.256p.jpg
Gigabyte GAMING OC Radeon RX 7600 8 GB Video Card (GV-R76GAMING OC-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/3794bd1fed01ca0c18bb8dbf933117d5.256p.jpg
PowerColor Reaper Radeon RX 9060 XT 8 GB Video Card (RX9060XT 8G-A),https://cdna.pcpartpicker.com/static/forever/images/product/59cc646493af94b3d666a38987ff3d7f.256p.jpg
Asus ROG Astral OC GeForce RTX 5080 16 GB Video Card (rog-astral-rtx5080-o16g-white),https://cdna.pcpartpicker.com/static/forever/images/product/0c61adf68593e6468e8391b21dd9f9cb.256p.jpg
Asus TUF GAMING OC GeForce RTX 3070 8 GB Video Card (TUF-RTX3070-O8G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/db948b6b6020be210c118527887f8a91.256p.jpg
Gigabyte WINDFORCE OC GeForce RTX 5060 Ti 16 GB PCIe x8 Video Card (GV-N506TWF2OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/5828f649323d40bd3d3751c67e9cc31c.256p.jpg
Asus TUF GAMING OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (tuf-rtx4070tis-o16g-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/b0789be09cf15d356b010a73a7d3c96f.256p.jpg
PowerColor Red Devil OC Radeon RX 9070 XT 16 GB Video Card (RX9070XT 16G-E/OC),https://cdna.pcpartpicker.com/static/forever/images/product/72d2d19e10c9c2bd94bb642c3726df41.256p.jpg
XFX Mercury OC RGB Radeon RX 9070 XT 16 GB Video Card (RX-97TRGBBB9),https://cdna.pcpartpicker.com/static/forever/images/product/65b2abf683f0bb8024a83e0038429b5b.256p.jpg
